shopid,docno,docdatetime,perioddatetime,barcode,unitcode,qty,price,discount,whcode,locationcode,sumofcost,discountamount,sumamount,branchid
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0028,2024-06-05T12:28:54,2024-06-05T12:28:54,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,FF0025,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,BF0018,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,PSF0001,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,TWR0016,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,HJ0010,,1.0,45.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0029,2024-06-05T12:29:45,2024-06-05T12:29:45,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0030,2024-06-05T12:32:47,2024-06-05T12:32:47,CT0060,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,FF0001,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,HJ0004,,1.0,45.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0031,2024-06-05T12:36:12,2024-06-05T12:36:12,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0032,2024-06-05T12:40:51,2024-06-05T12:40:51,NEW0007,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0032,2024-06-05T12:40:51,2024-06-05T12:40:51,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0032,2024-06-05T12:40:51,2024-06-05T12:40:51,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,CT0025,,2.0,55.0,,,,0.0,0.0,110.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,TWR0005,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,GR0001,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,BF0002,,1.0,199.0,,,,0.0,0.0,199.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,DW0005,,1.0,100.0,,,,0.0,0.0,100.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0033,2024-06-05T12:49:34,2024-06-05T12:49:34,DW0005,,1.0,100.0,,,,0.0,0.0,100.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,RF0009,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0034,2024-06-05T12:49:48,2024-06-05T12:49:48,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,LF0009,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,RF0010,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,RF0008,,1.0,220.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,BF0018,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,FF0047,,1.0,159.0,,,,0.0,0.0,159.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,TWR0015,,4.0,15.0,,,,0.0,0.0,60.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0035,2024-06-05T13:00:40,2024-06-05T13:00:40,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0036,2024-06-05T13:15:56,2024-06-05T13:15:56,SF0013,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,2.0,110.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,FF0035,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,PSF0019,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,FF0053,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,2.0,110.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,2.0,110.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,FF0053,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,JH0014,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,JH0020,,1.0,49.0,,,,0.0,0.0,49.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,3.0,110.0,,,,0.0,0.0,330.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,2.0,110.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,FF0052,,1.0,49.0,,,,0.0,0.0,49.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0037,2024-06-05T13:25:20,2024-06-05T13:25:20,DW0004,,1.0,110.0,,,,0.0,0.0,110.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,NEW0007,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,RF0004,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,DW0004,,1.0,110.0,,,,0.0,0.0,110.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,PSF0037,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,FF0053,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,FF0021,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0038,2024-06-05T13:35:07,2024-06-05T13:35:07,LF0011,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,RF0012,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,GR0001,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0039,2024-06-05T13:37:30,2024-06-05T13:37:30,JH0020,,1.0,49.0,,,,0.0,0.0,49.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0040,2024-06-05T13:41:16,2024-06-05T13:41:16,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0040,2024-06-05T13:41:16,2024-06-05T13:41:16,DW0004,,2.0,110.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0041,2024-06-05T13:46:46,2024-06-05T13:46:46,TWR0037,,1.0,10.0,,,,0.0,0.0,10.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240605-0042,2024-06-05T13:50:40,2024-06-05T13:50:40,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0001,2024-06-06T03:41:58,2024-06-06T03:41:58,AD0005,,1.0,25.0,,,,0.0,0.0,25.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0001,2024-06-06T03:41:58,2024-06-06T03:41:58,SF0013,,1.0,99.0,,,,0.0,0.0,99.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,RF0008,,1.0,220.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,PSF0004,,1.0,219.0,,,,0.0,0.0,219.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,LF0009,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0002,2024-06-06T05:20:29,2024-06-06T05:20:29,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0003,2024-06-06T05:49:13,2024-06-06T05:49:13,AD0008,,9.0,70.0,,,,0.0,0.0,630.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0003,2024-06-06T05:49:13,2024-06-06T05:49:13,CT0060,,7.0,30.0,,,,0.0,0.0,210.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,FF0021,,1.0,109.0,,,,0.0,0.0,109.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,FF0013,,1.0,139.0,,,,0.0,0.0,139.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,BF0020,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,PSF0035,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,TWR0016,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,DW0001,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0004,2024-06-06T05:59:35,2024-06-06T05:59:35,CT0062,,1.0,65.0,,,,0.0,0.0,65.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0005,2024-06-06T06:03:54,2024-06-06T06:03:54,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0005,2024-06-06T06:03:54,2024-06-06T06:03:54,GR0001,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0006,2024-06-06T06:08:24,2024-06-06T06:08:24,SET0006,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0006,2024-06-06T06:08:24,2024-06-06T06:08:24,TWR0015,,3.0,15.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0006,2024-06-06T06:08:24,2024-06-06T06:08:24,RF0009,,1.0,119.0,,,,0.0,0.0,119.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0006,2024-06-06T06:08:24,2024-06-06T06:08:24,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0006,2024-06-06T06:08:24,2024-06-06T06:08:24,JH0013,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,DW0001,,5.0,15.0,,,,0.0,0.0,75.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,TWR0013,,2.0,69.0,,,,0.0,0.0,138.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0019,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,DW0019,,1.0,30.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,TWR0013,,2.0,69.0,,,,0.0,0.0,138.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,RF0004,,2.0,129.0,,,,0.0,0.0,258.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0025,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,RF0008,,1.0,220.0,,,,0.0,0.0,220.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0001,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0051,,1.0,59.0,,,,0.0,0.0,59.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,NEW0007,,1.0,149.0,,,,0.0,0.0,149.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,RF0015,,1.0,249.0,,,,0.0,0.0,249.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,RF0004,,2.0,129.0,,,,0.0,0.0,258.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,TWR0015,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,PSF0017,,1.0,89.0,,,,0.0,0.0,89.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,CT0033,,1.0,45.0,,,,0.0,0.0,45.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0007,2024-06-06T06:25:39,2024-06-06T06:25:39,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,FF0001,,1.0,389.0,,,,0.0,0.0,389.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,RF0010,,1.0,179.0,,,,0.0,0.0,179.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,LF0005,,1.0,69.0,,,,0.0,0.0,69.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,TWR0015,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,BF0003,,1.0,129.0,,,,0.0,0.0,129.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,TWR0014,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,DW0001,,2.0,15.0,,,,0.0,0.0,30.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,DW0013,,1.0,15.0,,,,0.0,0.0,15.0,
2OJMVIo1Qi81NqYos3oDPoASziy,001240606-0008,2024-06-06T06:45:59,2024-06-06T06:45:59,CT0015,,1.0,65.0,,,,0.0,0.0,65.0,
