cust_code,customer_name,doc_date,total_amount
PC-0144,ห้างหุ้นส่วนจำกัด ไพศาลกิจกลการ (JEEP),2022-06-16,2520.00
นน-271,อู่ TY GARAGE,2022-06-16,260.00
PC-0142,เคพี ออโต้แอร์ (ขายอะไหล่),2022-06-16,2200.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2022-06-16,7850.00
MAI-0096,สิน แอร์-ไดนาโม,2022-11-13,1000.00
PC-0280,ร้าน ชัยกฤตแอร์,2022-11-14,830.00
PC-299,ร้าน เบิ้มออโต้แอร์,2022-11-14,1200.00
PC-298,เมืองทองเซอร์วิส,2022-06-16,2120.00
151,สด,2022-06-16,9400.00
PC-0264,ห้างหุ้นส่วนจำกัด พายการาจ (สำนักงานใหญ่),2022-06-16,1605.00
จท-37,เม้งแอร์ #2,2023-01-04,1700.00
MAI-0078,หจก. บีเคการาจ เซอร์วิส,2023-01-04,2814.10
กท-138,ช่างวิเชียร ประชาชื่นซอย 4,2023-01-21,1010.00
PC-0248,คุณ ศราวุธ  สุขเสมอ  (นิวัฒน์ แอร์ไดนาโม),2023-01-21,12000.00
PC-0257,ร้าน AIR FRESH ONE (คุณแทน),2023-01-21,16200.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2022-06-17,450.00
PC-0329,บริษัท เอ.เอส.งามวงศ์วาน การาจ จำกัด,2022-06-17,3300.00
นน-134,บริษัท  แสงทอง  ออโต้พาร์ทเวิลด์ จำกัด สำนักงานใหญ่,2022-06-17,10500.00
นน-157,พฤธาแอร์,2022-11-14,3300.00
ตร-11,นริศแอร์,2023-01-04,1000.00
รน-02,ร้าน ตุ่มแอร์ (PB พาร์ท),2023-01-04,850.00
PC-298,เมืองทองเซอร์วิส,2022-06-17,815.00
นน-158,กิจเจริญออโต้แอร์ (รัตนา),2022-06-17,2300.00
PC-0348,เอ็น.เค. ออโต้แอร์,2022-11-12,3200.00
PC-0280,ร้าน ชัยกฤตแอร์,2022-11-13,4200.00
นน-194,มิตรถาวร,2022-11-14,1800.00
MAII-0006,อู่ซ้ง,2022-11-14,3050.00
PC-0296,T. SERVICE,2022-11-14,2400.00
PC-0282,สนั่นอะไหล่แอร์ (รุ่งทิวาขนส่ง),2022-11-14,5240.00
151,สด,2022-11-14,1800.00
นน-66,ห้างหุ้นส่วนจำกัด พระนคร ออโต้แอร์ (สำนักงานใหญ่),2022-11-14,7030.00
PCC-0005,ห้างหุ้นส่วนจำกัด สิทธิการาจ,2022-11-14,1500.00
นน-264,ป.เฉลิมชัย คาร์ เซอร์วิส,2022-11-14,700.00
PC-0329,บริษัท เอ.เอส.งามวงศ์วาน การาจ จำกัด,2022-11-14,1700.00
นน-83,อู่อ๋า (รัตนาธิเบศร์),2022-11-14,1800.00
นน-379,ร้าน นครอะไหล่ยนต์,2022-11-11,3449.00
นน-379,ร้าน นครอะไหล่ยนต์,2022-11-14,1450.00
PC-0125,FD แอร์รถยนต์,2022-06-17,2200.00
นน-325,ร้าน สุฑามาศออโต้แอร์,2022-06-17,500.00
นน-139,เอกซาวด์,2022-06-17,2621.50
กท-133,บอย โฟลค์ (BOY VOLK),2022-11-14,12200.00
MAI-0099,ร้าน เอส.เอส.ซัพพลาย ปราณบุรี,2022-11-14,9240.00
PC-0107,คุณ กอบกิจ คงเดชศักดา (สามแอร์ & ไดนาโม),2022-11-14,8630.00
PC-0209,สุริยะยนต์,2022-11-14,1700.00
151,สด,2023-01-04,6600.00
นน-206,Bank Air ,2023-01-21,3420.00
PC-0268,อู่ ช่างปอ,2023-01-21,465.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2022-06-17,10250.00
นน-27,เจี๊ยบ บริการ,2023-01-04,1170.00
นน-195,ช่างรงค์ (พี่เอ็ม),2023-01-28,2850.00
MAI-0064,อู่ โรเวอร์,2022-06-17,11500.00
นน-231,เจ.เอส.แอร์ (เมืองทอง),2022-06-17,7636.00
PC-0111,ร้าน 45 แอร์ (K.จำเรียง),2022-06-17,2570.00
นน-135,ต้นเชอร์วิส,2022-06-17,980.00
PC-0120,ช่างตรี TOYOTA,2022-06-17,13800.00
PC-0206,ท. มอเตอร์,2022-06-17,1700.00
นน-379,ร้าน นครอะไหล่ยนต์,2022-06-17,10052.00
นน-13,ธนกฤตแอร์,2022-06-17,2250.00
PC-0273,ปิยะไดนาโม,2022-06-17,4250.00
PC-303,ร้านเกรียงไกร พาร์ทซัพพลาย (คุณอัญชลี),2022-06-17,2090.00
กท-14,บริษัท ไปรษณีย์ไทย จำกัด (สำนักงานใหญ่),2022-06-17,1840.00
PC-0243,ร้าน สองสหาย,2022-06-17,1200.00
PCC-0001,SIAM MASTER   (คุณสมบูรณ์),2022-11-14,1000.00
151,สด,2022-06-17,560.00
ปท-01,ศ.เครื่องเย็น,2023-01-04,2330.00
PC-0325,บริษัท ที.เอ. ออโต้ จำกัด,2023-01-04,150.00
นน-73,N.K AUTO AIR,2022-06-17,1100.00
MAII-0007,SPEED PLUS,2022-06-17,2200.00
กท-140,ร้านประวิทย์ แอร์เซอร์วิส,2022-06-17,850.00
จท-37,เม้งแอร์ #2,2022-06-17,10906.00
นน-199,ร้าน 999 (สวนผัก),2022-06-17,1050.00
นน-68,ท.การช่าง,2022-06-17,3350.00
นน-246,สมคิดออโต้แอร์ ,2022-06-17,2250.00
PC-0241,บริษัท ออโต้ ทรีท จำกัด (สำนักงานใหญ่),2022-06-17,900.00
MAI-0002,ร้าน อินเตอร์ อะไหล่ยนต์,2022-06-17,3700.00
MAI-0005,บริษัท สตาร์แอร์ซาวน์ จำกัด (สาขา ลาดพร้าว71),2022-11-14,4000.00
ปท-01,ศ.เครื่องเย็น,2022-06-17,2230.00
นน-232,ร้านวิรัตน์ (บางกร่าง),2022-06-17,1100.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2022-06-17,900.00
นน-376,ช่างต้อม วัดแดง พระราม 5,2022-06-17,12050.00
MAII-0007,SPEED PLUS,2022-06-17,1750.00
PC-0129,บริษัท จักรพรรดิ์แอร์ จำกัด,2022-06-17,1500.00
นน-238,บริษัท จานทองอะไหล่แอร์ จำกัด,2022-06-16,1000.00
นน-13,ธนกฤตแอร์,2022-06-17,1200.00
นน-111,เอ็ม เค ออโต้แอร์,2022-06-17,1200.00
MAI-0004,สุริยะ เซอร์วิส,2022-06-17,3600.00
PC-0403,ร้าน คุง หม้อน้ำ,2022-06-17,11000.00
นน-245,บริษัท บีเอ็ม ออโต้ เซอร์วิส จำกัด (สำนักงานใหญ่),2022-11-14,1200.00
PC-0241,บริษัท ออโต้ ทรีท จำกัด (สำนักงานใหญ่),2022-03-27,8300.00
PC-0241,บริษัท ออโต้ ทรีท จำกัด (สำนักงานใหญ่),2022-05-31,24300.00
นน-179,เก่ง ออโต้แอร์  (แยก อตก.),2022-11-14,1500.00
จท-37,เม้งแอร์ #2,2022-06-17,970.00
นน-73,N.K AUTO AIR,2022-06-17,850.00
กท-114,เป็นหนึ่งการช่าง,2023-01-21,6650.00
นน-379,ร้าน นครอะไหล่ยนต์,2023-01-21,1365.00
PC-303,ร้านเกรียงไกร พาร์ทซัพพลาย (คุณอัญชลี),2022-10-31,3150.00
นน-299,เสือ บางกรวย,2022-11-14,2200.00
PC-0178,เน็ก ประดับยนต์,2022-11-14,11350.00
PC-0273,ปิยะไดนาโม,2022-11-14,2200.00
PC-0215,ร้าน จารุวรรณ แอร์ เซอร์วิส,2022-11-14,1500.00
นน-377,อู่ช่างหวัง,2022-06-17,1100.00
PC-0115,ร้าน จิระออโต้แอร์,2022-11-14,2300.00
นน-07,โชคชัยออโต้แอร์,2022-11-14,1200.00
PC-0305,ฝน ไดนาโม-แอร์,2022-06-17,1400.00
นน-07,โชคชัยออโต้แอร์,2022-06-17,1950.00
PC-0311,ร้าน นิวอะไหล่แอร์รถยนต์ (ขนส่ง JT),2023-01-04,23195.00
กท-85,บริษัท คูลลิ่งซาวด์ (สำนักงานใหญ่),2022-06-16,850.00
กท-02,บริษัท ทวีทรัพย์ อีควิปเม้นท์ จำกัด,2022-05-11,750.00
นน-01,ต.เจริญ แอร์ แอนด์ ซาวด์,2022-11-07,3530
MAI-0096,สิน แอร์-ไดนาโม,2023-01-21,1700.00
นน-196,พีระพัชร,2022-06-17,1900.00
151,สด,2022-06-17,5850.00
MAI-0022,ร้าน ธวัชชัยออโต้แอร์,2022-06-17,650.00
นน-27,เจี๊ยบ บริการ,2022-06-17,5650.00
นน-177,AC. ออโต้แอร์,2022-06-17,850.00
นน-157,พฤธาแอร์,2023-01-04,150.00
PC-0231,อรรถพร เซอร์วิส (ช่างต้อม),2023-01-04,1600.00
PC-0280,ร้าน ชัยกฤตแอร์,2022-11-15,2700.00
PC-0120,ช่างตรี TOYOTA,2022-06-17,3200.00
นน-311,ห้างหุ้นส่วนจำกัด เคพี พาร์ทส์ แอนด์ เซอร์วิส,2022-06-17,6150.00
กท-133,บอย โฟลค์ (BOY VOLK),2022-06-03,2240.00
นน-344,ตึ๋ง รถตู้ หมอชิต,2022-06-17,8400.00
PC-0165,พี่ป๊อป,2022-06-17,450.00
PC-0129,บริษัท จักรพรรดิ์แอร์ จำกัด,2022-06-17,5550.00
นน-117,มิตรสัมพันธ์,2022-06-17,1200.00
นน-325,ร้าน สุฑามาศออโต้แอร์,2022-06-17,4500.00
นน-07,โชคชัยออโต้แอร์,2022-06-17,450.00
นน-07,โชคชัยออโต้แอร์,2022-06-17,1100.00
นน-157,พฤธาแอร์,2022-06-17,900.00
PC-0248,คุณ ศราวุธ  สุขเสมอ  (นิวัฒน์ แอร์ไดนาโม),2022-06-17,3150.00
PC-0329,บริษัท เอ.เอส.งามวงศ์วาน การาจ จำกัด,2022-06-17,2600.00
นน-66,ห้างหุ้นส่วนจำกัด พระนคร ออโต้แอร์ (สำนักงานใหญ่),2022-06-17,4250.00
PC-0280,ร้าน ชัยกฤตแอร์,2023-01-04,1500.00
กท-147,หรั่งเซอร์วิส,2022-06-17,1840.00
PC-0145,R&T AUTO,2022-06-17,3500.00
นน-278,หนุ่มไดนาโม แอร์ (วัดกู้),2022-06-17,1600.00
นน-68,ท.การช่าง,2022-06-17,450.00
PC-0264,ห้างหุ้นส่วนจำกัด พายการาจ (สำนักงานใหญ่),2022-06-17,3049.50
PC-303,ร้านเกรียงไกร พาร์ทซัพพลาย (คุณอัญชลี),2022-06-17,2470.00
นน-130,เค เอส คูลลิ่ง,2022-06-17,1700.00
นน-172,ซายางยนต์,2022-06-17,600.00
นน-172,ซายางยนต์,2022-06-17,1850.00
นน-304,OSV. Hybrid Car,2022-06-17,2250.00
PC-094,บริษัท อีซูซุสยามซิตี้ จำกัด สาขาที่ 00002,2022-06-17,4237.20
นน-24,บริษัท โตโยต้านนทบุรีผู้จำหน่ายโตโยต้า จำกัด,2022-06-17,2354.00
MAI-0016,อ้อม โอ๋ เซอร์วิส,2022-06-17,1100.00
PC-0268,อู่ ช่างปอ,2022-06-17,1850.00
นน-193,P O (บางกรวย),2022-06-17,1300.00
นน-235,ร้าน AP บางกรวย,2022-06-17,2000.00
นน-206,Bank Air ,2022-06-17,9860.00
นน-379,ร้าน นครอะไหล่ยนต์,2022-06-17,5100.00
จท-37,เม้งแอร์ #2,2022-06-17,1300.00
นน-65,กาญจนาอะไหล่แอร์,2022-06-17,880.00
นน-65,กาญจนาอะไหล่แอร์,2022-06-17,2950.00
PC-0142,เคพี ออโต้แอร์ (ขายอะไหล่),2022-06-17,5800.00
กท-103,PR ประดับยนต์,2022-06-17,3650.00
PC-0271,ร้าน ฟิล์มออโต้แอร์ (ช่างเต๋า),2022-06-17,1200.00
นน-263,บริษัท วี.อาร์.พี แอดวานซ์ จำกัด,2022-06-17,481.50
นน-54,กรณ์แอร์,2022-11-15,1880.00
151,สด,2023-01-04,4450.00
PC-0115,ร้าน จิระออโต้แอร์,2023-01-04,1350.00
PC-0311,ร้าน นิวอะไหล่แอร์รถยนต์ (ขนส่ง JT),2023-01-04,2500.00
นน-13,ธนกฤตแอร์,2023-01-04,1050.00
นน-256,R & W ออโต้คาร์,2022-06-17,2300.00
นน-278,หนุ่มไดนาโม แอร์ (วัดกู้),2022-06-17,2170.00
PC-303,ร้านเกรียงไกร พาร์ทซัพพลาย (คุณอัญชลี),2022-06-17,5900.00
นน-185,อู่ก้องภพ,2022-06-17,2500.00
PC-298,เมืองทองเซอร์วิส,2022-06-18,620.00
PC-0291,บริษัท สมเจริญชัยเซอร์วิส จำกัด,2022-06-18,6259.50
